频道,#genre#
CCTV4K(1),http://nas.laoknas.com:9000/rtp/232.0.0.166:1234
cctv5,http://nas.laoknas.com:9000/rtp/232.0.0.171:1234
cctv5+,http://nas.laoknas.com:9000/rtp/232.0.0.93:1234
cctv6,http://nas.laoknas.com:9000/rtp/232.0.0.172:1234
CCTV7,http://nas.laoknas.com:9000/rtp/232.0.0.136:1234
cctv8,http://nas.laoknas.com:9000/rtp/232.0.0.173:1234
cctv9,http://nas.laoknas.com:9000/rtp/232.0.0.137:1234
cctv10,http://nas.laoknas.com:9000/rtp/232.0.0.138:1234
cctv11,http://nas.laoknas.com:9000/rtp/232.0.0.178:1234
cctv12,http://nas.laoknas.com:9000/rtp/232.0.0.139:1234
cctv13,http://nas.laoknas.com:9000/rtp/232.0.0.15:1234
cctv14,http://nas.laoknas.com:9000/rtp/232.0.0.140:1234
cctv15,http://nas.laoknas.com:9000/rtp/232.0.0.179:1234
cctv16,http://nas.laoknas.com:9000/rtp/232.0.0.182:1234
cctv17,http://nas.laoknas.com:9000/rtp/232.0.0.230:1234
CGTN英语,http://nas.laoknas.com:9000/rtp/232.0.0.188:1234
CGTN纪录,http://nas.laoknas.com:9000/rtp/232.0.0.198:1234
CGTN俄语,http://nas.laoknas.com:9000/rtp/232.0.0.28:1234
CGTN西班牙语,http://nas.laoknas.com:9000/rtp/232.0.0.6:1234
CGTN阿拉伯语,http://nas.laoknas.com:9000/rtp/232.0.0.43:1234
CGTN法语NEW,http://nas.laoknas.com:9000/rtp/232.0.0.8:1234
辽宁卫视,http://nas.laoknas.com:9000/rtp/232.0.0.126:1234
辽宁都市,http://nas.laoknas.com:9000/rtp/232.0.0.154:1234
辽宁影视剧,http://nas.laoknas.com:9000/rtp/232.0.0.25:1234
辽宁体育A,http://nas.laoknas.com:9000/rtp/232.0.0.164:1234
辽宁生活,http://nas.laoknas.com:9000/rtp/232.0.0.150:1234
辽宁教育青少,http://nas.laoknas.com:9000/rtp/232.0.0.241:1234
辽宁北方,http://nas.laoknas.com:9000/rtp/232.0.0.151:1234
辽宁宜佳购物,http://nas.laoknas.com:9000/rtp/232.0.0.30:1234
辽宁公共,http://nas.laoknas.com:9000/rtp/232.0.0.168:1234
辽宁经济,http://nas.laoknas.com:9000/rtp/232.0.0.156:1234
安徽移动电视,http://nas.laoknas.com:9000/rtp/232.0.0.165:1234
家有购物,http://nas.laoknas.com:9000/rtp/232.0.0.225:1234
央广购物,http://nas.laoknas.com:9000/rtp/232.0.0.240:1234
聚鲨环球精选,http://nas.laoknas.com:9000/rtp/232.0.0.207:1234
沈阳新闻,http://nas.laoknas.com:9000/rtp/232.0.0.206:1234
优购物,http://nas.laoknas.com:9000/rtp/232.0.0.250:1234
睛彩竞技,http://nas.laoknas.com:9000/rtp/232.0.0.19:1234
睛彩篮球,http://nas.laoknas.com:9000/rtp/232.0.0.24:1234
H睛彩中原,http://nas.laoknas.com:9000/rtp/232.0.0.62:1234
睛彩广场舞,http://nas.laoknas.com:9000/rtp/232.0.0.64:1234
北京卫视,http://nas.laoknas.com:9000/rtp/232.0.0.117:1234
天津卫视,http://nas.laoknas.com:9000/rtp/232.0.0.125:1234
上海东方影视,http://nas.laoknas.com:9000/rtp/232.0.0.122:1234
浙江卫视,http://nas.laoknas.com:9000/rtp/232.0.0.123:1234
江苏卫视,http://nas.laoknas.com:9000/rtp/232.0.0.116:1234
安徽卫视,http://nas.laoknas.com:9000/rtp/232.0.0.141:1234
湖南卫视,http://nas.laoknas.com:9000/rtp/232.0.0.115:1234
贵州卫视,http://nas.laoknas.com:9000/rtp/232.0.0.181:1234
山东卫视,http://nas.laoknas.com:9000/rtp/232.0.0.131:1234
山西卫视,http://nas.laoknas.com:9000/rtp/232.0.0.86:1234
广东卫视,http://nas.laoknas.com:9000/rtp/232.0.0.130:1234
广西卫视,http://nas.laoknas.com:9000/rtp/232.0.0.22:1234
湖北卫视,http://nas.laoknas.com:9000/rtp/232.0.0.124:1234
江西卫视,http://nas.laoknas.com:9000/rtp/232.0.0.31:1234
河北卫视,http://nas.laoknas.com:9000/rtp/232.0.0.32:1234
河南卫视,http://nas.laoknas.com:9000/rtp/232.0.0.33:1234
四川卫视,http://nas.laoknas.com:9000/rtp/232.0.0.185:1234
重庆卫视,http://nas.laoknas.com:9000/rtp/232.0.0.186:1234
福建乡村公共频道,http://nas.laoknas.com:9000/rtp/232.0.0.42:1234
海南卫视,http://nas.laoknas.com:9000/rtp/232.0.0.26:1234
青海卫视,http://nas.laoknas.com:9000/rtp/232.0.0.101:1234
云南卫视,http://nas.laoknas.com:9000/rtp/232.0.0.37:1234
陕西卫视,http://nas.laoknas.com:9000/rtp/232.0.0.35:1234
内蒙古卫视,http://nas.laoknas.com:9000/rtp/232.0.0.111:1234
宁夏卫视,http://nas.laoknas.com:9000/rtp/232.0.0.34:1234
吉林卫视,http://nas.laoknas.com:9000/rtp/232.0.0.180:1234
新疆卫视,http://nas.laoknas.com:9000/rtp/232.0.0.18:1234
甘肃卫视,http://nas.laoknas.com:9000/rtp/232.0.0.50:1234
西藏卫视,http://nas.laoknas.com:9000/rtp/232.0.0.114:1234
黑龙江卫视,http://nas.laoknas.com:9000/rtp/232.0.0.95:1234
深圳卫视,http://nas.laoknas.com:9000/rtp/232.0.0.110:1234
厦门卫视,http://nas.laoknas.com:9000/rtp/232.0.0.160:1234
中国教育1台,http://nas.laoknas.com:9000/rtp/232.0.0.212:1234
CETV2,http://nas.laoknas.com:9000/rtp/232.0.0.238:1234
cetv4,http://nas.laoknas.com:9000/rtp/232.0.0.46:1234
山东教育卫视,http://nas.laoknas.com:9000/rtp/232.0.0.169:1234
兵团卫视,http://nas.laoknas.com:9000/rtp/232.0.0.67:1234
延边卫视,http://nas.laoknas.com:9000/rtp/232.0.0.161:1234
金鹰卡通,http://nas.laoknas.com:9000/rtp/232.0.0.90:1234
炫动卡通,http://nas.laoknas.com:9000/rtp/232.0.0.103:1234
优漫卡通,http://nas.laoknas.com:9000/rtp/232.0.0.159:1234
嘉佳卡通,http://nas.laoknas.com:9000/rtp/232.0.0.157:1234
卡酷少儿,http://nas.laoknas.com:9000/rtp/232.0.0.54:1234
金鹰纪实,http://nas.laoknas.com:9000/rtp/232.0.0.163:1234
北京冬奥纪实,http://nas.laoknas.com:9000/rtp/232.0.0.162:1234
上海纪实,http://nas.laoknas.com:9000/rtp/232.0.0.132:1234
cctv4,http://nas.laoknas.com:9000/rtp/232.0.0.53:1234
cctv4,http://nas.laoknas.com:9000/rtp/232.0.0.59:1234
安多,http://nas.laoknas.com:9000/rtp/232.0.0.105:1234
四川康巴卫视,http://nas.laoknas.com:9000/rtp/232.0.0.109:1234
证券服务,http://nas.laoknas.com:9000/rtp/232.0.0.152:1234
新动漫,http://nas.laoknas.com:9000/rtp/232.0.0.36:1234
家庭理财,http://nas.laoknas.com:9000/rtp/232.0.0.39:1234
环球旅游,http://nas.laoknas.com:9000/rtp/232.0.0.65:1234
四海钓鱼,http://nas.laoknas.com:9000/rtp/232.0.0.66:1234
中华特产,http://nas.laoknas.com:9000/rtp/232.0.0.89:1234
优优宝贝,http://nas.laoknas.com:9000/rtp/232.0.0.100:1234
车迷,http://nas.laoknas.com:9000/rtp/232.0.0.112:1234
生态环境,http://nas.laoknas.com:9000/rtp/232.0.0.113:1234
百姓健康,http://nas.laoknas.com:9000/rtp/232.0.0.121:1234
中国天气,http://nas.laoknas.com:9000/rtp/232.0.0.144:1234
财富天下,http://nas.laoknas.com:9000/rtp/232.0.0.147:1234
4KCGQDY,http://nas.laoknas.com:9000/rtp/232.0.0.98:1234
TV5MONDE STYLE HD 生活时尚,http://nas.laoknas.com:9000/rtp/232.0.0.107:1234
乐游,http://nas.laoknas.com:9000/rtp/232.0.0.108:1234
游戏风云,http://nas.laoknas.com:9000/rtp/232.0.0.127:1234
动漫秀场,http://nas.laoknas.com:9000/rtp/232.0.0.128:1234
金色学堂,http://nas.laoknas.com:9000/rtp/232.0.0.133:1234
法治天地,http://nas.laoknas.com:9000/rtp/232.0.0.134:1234
都市剧场,http://nas.laoknas.com:9000/rtp/232.0.0.149:1234
202201270422000657kr,http://nas.laoknas.com:9000/rtp/232.0.0.200:1234
精选,http://nas.laoknas.com:9000/rtp/232.0.0.102:1234
IPTV足球,http://nas.laoknas.com:9000/rtp/232.0.0.213:1234
爱生活,http://nas.laoknas.com:9000/rtp/232.0.0.148:1234
IPTV3+,http://nas.laoknas.com:9000/rtp/232.0.0.118:1234
IPTV5+,http://nas.laoknas.com:9000/rtp/232.0.0.119:1234
爱上4k,http://nas.laoknas.com:9000/rtp/232.0.0.187:1234
谍战剧场,http://nas.laoknas.com:9000/rtp/232.0.0.203:1234
地理,http://nas.laoknas.com:9000/rtp/232.0.0.197:1234
cctv-怀旧剧场,http://nas.laoknas.com:9000/rtp/232.0.0.48:1234
SITV劲爆体育,http://nas.laoknas.com:9000/rtp/232.0.0.155:1234
句容党建频道,http://nas.laoknas.com:9000/rtp/232.0.0.129:1234
CQTV1,http://39.88.46.255:8888/rtp/239.253.254.249:8000
CQTV2,http://39.88.46.255:8888/rtp/239.253.254.250:8000
CQTV3,http://39.88.46.255:8888/rtp/239.253.254.251:8000
CQTV4,http://39.88.46.255:8888/rtp/239.253.254.252:8000
CQTV5,http://39.88.46.255:8888/rtp/239.253.254.253:8000
CQTV6,http://39.88.46.255:8888/rtp/239.253.254.254:8000
bestv青春动漫,http://39.88.46.255:8888/rtp/239.253.254.242:8000
bestv青春动漫,http://39.88.46.255:8888/rtp/239.253.254.243:8000
CGTN法语黄色,http://39.88.46.255:8888/rtp/239.253.254.244:8000
未知频道,http://39.88.46.255:8888/rtp/239.253.254.246:8000
未知频道,http://39.88.46.255:8888/rtp/239.253.254.245:8000
乐陵城市生活,http://39.88.46.255:8888/rtp/239.253.254.239:8000
临平新闻,http://39.88.46.255:8888/rtp/239.253.254.248:8000
CIBN好莱坞,http://39.88.46.255:8888/rtp/239.253.254.247:8000
山东体育,http://39.88.46.255:8888/rtp/239.253.254.22:8000
山东齐鲁,http://39.88.46.255:8888/rtp/239.253.254.114:8000
山东公共,http://39.88.46.255:8888/rtp/239.253.254.23:8000
山东综艺,http://39.88.46.255:8888/rtp/239.253.254.159:8000
山东生活,http://39.88.46.255:8888/rtp/239.253.254.151:8000
NewTV山东,http://39.88.46.255:8888/rtp/239.253.254.160:8000
山东少儿,http://39.88.46.255:8888/rtp/239.253.254.25:8000
山东农科,http://39.88.46.255:8888/rtp/239.253.254.24:8000
山东教育,http://39.88.46.255:8888/rtp/239.253.254.59:8000
山东国际,http://39.88.46.255:8888/rtp/239.253.254.26:8000
NewTV山东,http://39.88.46.255:8888/rtp/239.253.254.104:8000
CCTV1,http://39.88.46.255:8888/rtp/239.253.254.77:8000
cctv2,http://39.88.46.255:8888/rtp/239.253.254.232:8000
cctv3,http://39.88.46.255:8888/rtp/239.253.254.191:8000
cctv3,http://39.88.46.255:8888/rtp/239.253.254.4:8000
cctv4,http://39.88.46.255:8888/rtp/239.253.254.111:8000
cctv5,http://39.88.46.255:8888/rtp/239.253.254.192:8000
cctv5,http://39.88.46.255:8888/rtp/239.253.254.6:8000
cctv5+,http://39.88.46.255:8888/rtp/239.253.254.80:8000
cctv6,http://39.88.46.255:8888/rtp/239.253.254.193:8000
cctv6,http://39.88.46.255:8888/rtp/239.253.254.7:8000
CCTV7,http://39.88.46.255:8888/rtp/239.253.254.233:8000
cctv8,http://39.88.46.255:8888/rtp/239.253.254.194:8000
cctv8,http://39.88.46.255:8888/rtp/239.253.254.9:8000
cctv9,http://39.88.46.255:8888/rtp/239.253.254.79:8000
cctv10,http://39.88.46.255:8888/rtp/239.253.254.234:8000
cctv11,http://39.88.46.255:8888/rtp/239.253.254.169:8000
cctv12,http://39.88.46.255:8888/rtp/239.253.254.235:8000
cctv13,http://39.88.46.255:8888/rtp/239.253.254.175:8000
cctv14,http://39.88.46.255:8888/rtp/239.253.254.236:8000
cctv15,http://39.88.46.255:8888/rtp/239.253.254.170:8000
cctv17,http://39.88.46.255:8888/rtp/239.253.254.168:8000
CCTV4K(1),http://39.88.46.255:8888/rtp/239.253.254.122:8000
CCTV4K(1),http://39.88.46.255:8888/rtp/239.253.254.181:8000
CGTN1,http://39.88.46.255:8888/rtp/239.253.254.17:8000
浙江卫视,http://39.88.46.255:8888/rtp/239.253.254.84:8000
湖南卫视,http://39.88.46.255:8888/rtp/239.253.254.82:8000
江苏卫视,http://39.88.46.255:8888/rtp/239.253.254.83:8000
东方卫视,http://39.88.46.255:8888/rtp/239.253.254.86:8000
北京卫视,http://39.88.46.255:8888/rtp/239.253.254.85:8000
山东卫视,http://39.88.46.255:8888/rtp/239.253.254.78:8000
山东卫视,http://39.88.46.255:8888/rtp/239.253.254.18:8000
广东卫视,http://39.88.46.255:8888/rtp/239.253.254.90:8000
深圳卫视,http://39.88.46.255:8888/rtp/239.253.254.91:8000
安徽卫视,http://39.88.46.255:8888/rtp/239.253.254.87:8000
黑龙江卫视,http://39.88.46.255:8888/rtp/239.253.254.93:8000
湖北卫视,http://39.88.46.255:8888/rtp/239.253.254.88:8000
辽宁卫视,http://39.88.46.255:8888/rtp/239.253.254.92:8000
东南卫视,http://39.88.46.255:8888/rtp/239.253.254.105:8000
天津卫视,http://39.88.46.255:8888/rtp/239.253.254.89:8000
贵州卫视,http://39.88.46.255:8888/rtp/239.253.254.113:8000
江西卫视,http://39.88.46.255:8888/rtp/239.253.254.47:8000
河北卫视,http://39.88.46.255:8888/rtp/239.253.254.112:8000
陕西卫视,http://39.88.46.255:8888/rtp/239.253.254.49:8000
重庆卫视,http://39.88.46.255:8888/rtp/239.253.254.38:8000
中国教育1台,http://39.88.46.255:8888/rtp/239.253.254.110:8000
中国教育2台,http://39.88.46.255:8888/rtp/239.253.254.107:8000
中国教育4台,http://39.88.46.255:8888/rtp/239.253.254.108:8000
旅游卫视,http://39.88.46.255:8888/rtp/239.253.254.179:8000
山西卫视,http://39.88.46.255:8888/rtp/239.253.254.48:8000
四川卫视,http://39.88.46.255:8888/rtp/239.253.254.180:8000
吉林卫视,http://39.88.46.255:8888/rtp/239.253.254.46:8000
河南卫视,http://39.88.46.255:8888/rtp/239.253.254.190:8000
河南卫视,http://39.88.46.255:8888/rtp/239.253.254.44:8000
广西卫视,http://39.88.46.255:8888/rtp/239.253.254.197:8000
广西卫视,http://39.88.46.255:8888/rtp/239.253.254.40:8000
云南卫视,http://39.88.46.255:8888/rtp/239.253.254.196:8000
云南卫视,http://39.88.46.255:8888/rtp/239.253.254.42:8000
内蒙古卫视,http://39.88.46.255:8888/rtp/239.253.254.58:8000
青海卫视,http://39.88.46.255:8888/rtp/239.253.254.195:8000
青海卫视,http://39.88.46.255:8888/rtp/239.253.254.54:8000
宁夏卫视,http://39.88.46.255:8888/rtp/239.253.254.53:8000
新疆卫视,http://39.88.46.255:8888/rtp/239.253.254.60:8000
西藏卫视,http://39.88.46.255:8888/rtp/239.253.254.56:8000
甘肃卫视,http://39.88.46.255:8888/rtp/239.253.254.176:8000
甘肃卫视,http://39.88.46.255:8888/rtp/239.253.254.52:8000
兵团卫视,http://39.88.46.255:8888/rtp/239.253.254.57:8000
农林卫视,http://39.88.46.255:8888/rtp/239.253.254.70:8000
三沙卫视,http://39.88.46.255:8888/rtp/239.253.254.171:8000
厦门卫视,http://39.88.46.255:8888/rtp/239.253.254.106:8000
卡酷动画,http://39.88.46.255:8888/rtp/239.253.254.61:8000
金鹰卡通,http://39.88.46.255:8888/rtp/239.253.254.62:8000
哈哈炫动,http://39.88.46.255:8888/rtp/239.253.254.63:8000
优漫卡通,http://39.88.46.255:8888/rtp/239.253.254.64:8000
嘉佳卡通,http://39.88.46.255:8888/rtp/239.253.254.65:8000
金鹰纪实,http://39.88.46.255:8888/rtp/239.253.254.103:8000
先锋乒羽,http://39.88.46.255:8888/rtp/239.253.254.155:8000
都市剧场,http://39.88.46.255:8888/rtp/239.253.254.178:8000
体育赛事,http://39.88.46.255:8888/rtp/239.253.254.172:8000
中国交通,http://39.88.46.255:8888/rtp/239.253.254.177:8000
上海纪实,http://39.88.46.255:8888/rtp/239.253.254.81:8000
CHC家庭影院,http://39.88.46.255:8888/rtp/239.253.254.152:8000
chc动作电影,http://39.88.46.255:8888/rtp/239.253.254.153:8000
chc高清电影,http://39.88.46.255:8888/rtp/239.253.254.154:8000
海看热播,http://39.88.46.255:8888/rtp/239.253.254.94:8000
海看大片,http://39.88.46.255:8888/rtp/239.253.254.97:8000
海看剧场,http://39.88.46.255:8888/rtp/239.253.254.98:8000
海看爱宠,http://39.88.46.255:8888/rtp/239.253.254.96:8000
海看少儿,http://39.88.46.255:8888/rtp/239.253.254.99:8000
海看电竞,http://39.88.46.255:8888/rtp/239.253.254.115:8000
海看4K,http://39.88.46.255:8888/rtp/239.253.254.101:8000
爱上4K,http://39.88.46.255:8888/rtp/239.253.254.102:8000
IPTV3+,http://39.88.46.255:8888/rtp/239.253.254.129:8000
IPTV5+,http://39.88.46.255:8888/rtp/239.253.254.109:8000
IPTV5+,http://39.88.46.255:8888/rtp/239.253.254.131:8000
IPTV6+,http://39.88.46.255:8888/rtp/239.253.254.128:8000
IPTV8+,http://39.88.46.255:8888/rtp/239.253.254.132:8000
IPTV经典电影,http://39.88.46.255:8888/rtp/239.253.254.126:8000
IPTV热播剧场,http://39.88.46.255:8888/rtp/239.253.254.125:8000
IPTV少儿动画,http://39.88.46.255:8888/rtp/239.253.254.127:8000
IPTV魅力时尚,http://39.88.46.255:8888/rtp/239.253.254.130:8000
IPTV收视指南1,http://39.88.46.255:8888/rtp/239.253.254.124:8000
BEIJINGIPTV4K,http://39.88.46.255:8888/rtp/239.253.254.135:8000
IPTV相声小品,http://39.88.46.255:8888/rtp/239.253.254.136:8000
BEIJINGIPTV4K,http://39.88.46.255:8888/rtp/239.253.254.137:8000
BEIJINGIPTV4K,http://39.88.46.255:8888/rtp/239.253.254.138:8000
BEIJINGIPTV4K,http://39.88.46.255:8888/rtp/239.253.254.202:8000
BEIJINGIPTV4K,http://39.88.46.255:8888/rtp/239.253.254.167:8000
ipanda,http://39.88.46.255:8888/rtp/239.253.254.237:8000
海洋频道,http://39.88.46.255:8888/rtp/239.253.254.67:8000
车迷频道,http://39.88.46.255:8888/rtp/239.253.254.73:8000
甘肃卫视,http://39.88.46.255:8888/rtp/239.253.254.74:8000
中华特产,http://39.88.46.255:8888/rtp/239.253.254.76:8000
cetv4,http://39.88.46.255:8888/rtp/239.253.254.116:8000
金鹰卡通,http://39.88.46.255:8888/rtp/239.253.254.117:8000
四海钓鱼,http://39.88.46.255:8888/rtp/239.253.254.118:8000
纪实人文,http://39.88.46.255:8888/rtp/239.253.254.120:8000
延边卫视,http://39.88.46.255:8888/rtp/239.253.254.121:8000
梨园,http://39.88.46.255:8888/rtp/239.253.254.139:8000
武术,http://39.88.46.255:8888/rtp/239.253.254.140:8000
文物宝库,http://39.88.46.255:8888/rtp/239.253.254.141:8000
精彩影视,http://39.88.46.255:8888/rtp/239.253.254.142:8000
茶,http://39.88.46.255:8888/rtp/239.253.254.143:8000
快乐垂钓,http://39.88.46.255:8888/rtp/239.253.254.144:8000
先锋乒羽,http://39.88.46.255:8888/rtp/239.253.254.145:8000
书画,http://39.88.46.255:8888/rtp/239.253.254.146:8000
财富天下,http://39.88.46.255:8888/rtp/239.253.254.147:8000
家庭理财,http://39.88.46.255:8888/rtp/239.253.254.148:8000
新动漫,http://39.88.46.255:8888/rtp/239.253.254.149:8000
吉林卫视,http://39.88.46.255:8888/rtp/239.253.254.173:8000
CGTN1,http://39.88.46.255:8888/rtp/239.253.254.182:8000
CGTN1,http://39.88.46.255:8888/rtp/239.253.254.183:8000
CGTN1,http://39.88.46.255:8888/rtp/239.253.254.184:8000
CGTN1,http://39.88.46.255:8888/rtp/239.253.254.185:8000
cctv4,http://39.88.46.255:8888/rtp/239.253.254.186:8000
cctv4,http://39.88.46.255:8888/rtp/239.253.254.187:8000
cgtn,http://39.88.46.255:8888/rtp/239.253.254.188:8000
cgtn,http://39.88.46.255:8888/rtp/239.253.254.189:8000
CCTV1,http://171.119.204.204:6001/rtp/226.0.2.153:9136
CCTV2,http://171.119.204.204:6001/rtp/226.0.2.154:9144
CCTV3,http://171.119.204.204:6001/rtp/226.0.2.208:9576
CCTV4,http://171.119.204.204:6001/rtp/226.0.2.156:9160
CCTV5,http://171.119.204.204:6001/rtp/226.0.2.209:9584
CCTV6,http://171.119.204.204:6001/rtp/226.0.2.210:9592
CCTV7,http://171.119.204.204:6001/rtp/226.0.2.159:9184
CCTV8,http://171.119.204.204:6001/rtp/226.0.2.211:9600
CCTV9,http://171.119.204.204:6001/rtp/226.0.2.161:9200
CCTV10,http://171.119.204.204:6001/rtp/226.0.2.162:9208
CCTV11,http://171.119.204.204:6001/rtp/226.0.2.28:8136
CCTV12,http://171.119.204.204:6001/rtp/226.0.2.164:9224
CCTV13,http://171.119.204.204:6001/rtp/226.0.2.165:9232
CCTV14,http://171.119.204.204:6001/rtp/226.0.2.166:9240
CCTV15,http://171.119.204.204:6001/rtp/226.0.2.32:8168
CCTV16,http://171.119.204.204:6001/rtp/226.0.2.169:9264
CCTV5+,http://171.119.204.204:6001/rtp/226.0.2.168:9256
CCTV17,http://171.119.204.204:6001/rtp/226.0.2.170:9272
江西电视指南,http://171.119.204.204:6001/rtp/226.0.2.218:9656
怀旧剧场,http://171.119.204.204:6001/rtp/226.0.2.224:9704
女性时尚,http://171.119.204.204:6001/rtp/226.0.2.226:9720
文化精品,http://171.119.204.204:6001/rtp/226.0.2.219:9664
世界地理,http://171.119.204.204:6001/rtp/226.0.2.222:9688
兵器科技,http://171.119.204.204:6001/rtp/226.0.2.223:9696
风云音乐,http://171.119.204.204:6001/rtp/226.0.2.220:9672
风云剧场,http://171.119.204.204:6001/rtp/226.0.2.227:9728
第一剧场,http://171.119.204.204:6001/rtp/226.0.2.221:9680
风云足球,http://171.119.204.204:6001/rtp/226.0.2.225:9712
央视台球,http://171.119.204.204:6001/rtp/226.0.2.216:9640
高尔夫网球,http://171.119.204.204:6001/rtp/226.0.2.217:9648
